EmployeeNumber,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,OverTime,MonthlyIncome,StockOptionLevel,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttritionFlag,Attrition
2592,33,Male,Divorced,Human Resources,Manager,4,Technical Degree,Travel_Rarely,10,No,16594,0,10,2,6,0,1,3,2,1,2,3,3,3,1,Yes
2593,47,Female,Married,Human Resources,Manager,1,Life Sciences,Travel_Rarely,9,No,17954,2,27,5,8,3,6,0,2,3,4,3,3,3,0,No
2596,42,Male,Married,Sales,Sales Executive,1,Marketing,Travel_Rarely,13,No,6934,1,11,3,3,0,3,3,2,3,4,2,4,3,1,Yes
2598,31,Male,Married,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,7,Yes,1009,1,18,1,0,0,0,0,3,1,3,3,2,4,1,Yes
2602,43,Male,Single,Sales,Manager,2,Life Sciences,Travel_Rarely,2,No,17821,1,15,0,1,1,1,1,3,3,4,2,3,3,0,No
2604,40,Male,Married,Sales,Sales Representative,4,Life Sciences,Travel_Frequently,7,No,1948,2,23,0,5,2,2,1,4,3,2,3,3,4,0,No
2606,35,Male,Single,Human Resources,Human Resources,2,Technical Degree,Travel_Frequently,20,No,5950,1,8,5,6,0,1,0,3,4,3,3,2,3,0,No
2612,41,Male,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,1,Yes,14381,0,15,0,0,0,0,0,2,2,4,3,3,4,0,No
2613,27,Male,Married,Research & Development,Healthcare Representative,4,Medical,Non-Travel,22,No,5823,2,10,2,3,0,0,2,4,1,3,3,3,3,0,No
2618,52,Male,Single,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,14,Yes,14631,1,15,1,8,5,2,3,4,4,2,3,4,4,0,No
2619,27,Female,Single,Human Resources,Human Resources,4,Life Sciences,Non-Travel,2,No,1360,0,9,3,1,0,1,1,3,3,4,2,4,3,1,Yes
2620,43,Male,Married,Sales,Manager,2,Other,Non-Travel,1,No,15528,1,5,2,9,6,1,2,3,2,1,2,3,3,0,No
2621,47,Female,Divorced,Research & Development,Research Director,2,Life Sciences,Travel_Frequently,3,No,17951,0,5,4,4,0,0,0,3,3,1,3,3,3,0,No
2622,47,Female,Married,Research & Development,Healthcare Representative,3,Other,Travel_Rarely,12,No,6103,0,11,0,2,2,2,0,3,3,3,2,3,3,0,No
2625,45,Female,Single,Human Resources,Manager,4,Life Sciences,Travel_Frequently,2,No,18277,1,12,1,3,0,3,1,1,4,4,3,4,3,1,Yes
2626,42,Female,Single,Research & Development,Research Scientist,4,Life Sciences,Travel_Rarely,15,No,7817,1,15,3,5,3,0,5,5,3,3,3,3,3,0,No
2628,21,Male,Married,Human Resources,Manager,5,Marketing,Travel_Rarely,11,No,16875,1,9,0,3,3,2,1,2,2,3,3,2,3,0,No
2630,38,Female,Single,Research & Development,Research Scientist,2,Medical,Travel_Rarely,7,No,5043,0,8,0,7,0,0,4,2,4,3,3,3,3,0,No
2631,34,Male,Married,Research & Development,Research Director,4,Medical,Travel_Rarely,1,No,16186,1,12,6,5,5,5,5,6,2,1,3,3,3,0,No
2632,42,Female,Single,Research & Development,Research Scientist,3,Life Sciences,Non-Travel,3,No,2842,0,15,2,1,0,1,1,2,2,2,3,3,3,0,No
2635,41,Male,Married,Research & Development,Laboratory Technician,3,Medical,Non-Travel,12,No,1009,1,8,2,17,0,9,0,4,3,4,3,2,3,1,Yes
2636,60,Male,Married,Research & Development,Manufacturing Director,4,Medical,Non-Travel,4,No,14323,0,8,0,1,0,0,0,3,3,3,3,4,3,0,No
2637,45,Male,Divorced,Research & Development,Laboratory Technician,1,Marketing,Travel_Rarely,18,Yes,3688,1,4,0,3,3,2,2,2,3,3,3,3,3,0,No
2640,32,Male,Married,Research & Development,Manufacturing Director,5,Marketing,Travel_Rarely,24,No,14410,3,21,0,6,1,5,2,4,1,4,2,3,3,0,No
2641,33,Female,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,4,No,1091,0,11,0,4,2,4,4,3,1,3,3,1,4,1,Yes
2643,37,Female,Married,Sales,Manager,3,Life Sciences,Travel_Frequently,14,No,16399,1,6,0,5,5,2,1,2,4,3,2,3,3,0,No
2645,29,Female,Single,Human Resources,Human Resources,1,Medical,Travel_Frequently,27,Yes,3180,2,25,1,10,2,3,0,3,4,3,2,3,4,0,No
2651,35,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,15,No,13578,0,11,0,11,1,2,2,6,1,3,3,3,4,0,No
2655,43,Male,Single,Sales,Sales Representative,3,Life Sciences,Non-Travel,1,No,1009,0,11,0,2,2,2,2,4,1,4,4,2,3,1,Yes
2657,35,Female,Married,Sales,Sales Executive,3,Medical,Travel_Rarely,8,Yes,6749,0,2,7,1,0,1,0,3,3,4,3,3,3,0,No
2658,29,Female,Married,Sales,Sales Representative,4,Human Resources,Travel_Rarely,1,No,2389,0,0,1,3,3,3,1,3,4,4,4,4,3,1,Yes
2660,30,Male,Married,Human Resources,Manager,4,Medical,Non-Travel,7,No,16077,0,5,1,12,0,2,0,3,3,3,3,3,3,0,No
2661,37,Female,Divorced,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,4,No,1518,1,0,5,1,0,1,1,5,3,2,4,4,3,1,Yes
2663,40,Male,Married,Research & Development,Laboratory Technician,3,Medical,Travel_Frequently,28,No,1009,1,9,1,2,2,2,2,3,3,2,2,3,3,0,No
2666,27,Male,Married,Human Resources,Manager,3,Human Resources,Travel_Rarely,9,No,16230,3,8,3,6,0,6,1,3,2,1,3,2,3,1,Yes
2668,44,Male,Married,Human Resources,Human Resources,3,Other,Travel_Frequently,2,No,6263,0,18,3,5,5,3,2,4,3,3,2,3,3,0,No
2672,25,Female,Married,Sales,Sales Representative,3,Marketing,Travel_Frequently,13,Yes,1175,0,2,2,7,7,1,0,4,3,2,3,2,3,0,No
2674,37,Male,Single,Sales,Sales Executive,4,Technical Degree,Non-Travel,1,No,8115,0,10,5,15,1,0,5,3,3,3,3,3,4,0,No
2678,39,Male,Single,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,15,Yes,8545,1,11,4,5,5,5,0,4,3,3,3,3,3,0,No
2679,45,Male,Single,Sales,Manager,5,Marketing,Travel_Rarely,8,No,16999,1,19,0,3,2,3,0,2,1,4,3,4,3,0,No
2680,43,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Frequently,3,No,2831,1,26,1,3,3,2,3,2,4,3,4,1,4,0,No
2681,40,Female,Married,Sales,Sales Executive,4,Life Sciences,Travel_Frequently,11,No,3407,2,14,2,7,0,0,1,3,2,3,3,2,4,0,No
2683,45,Male,Married,Human Resources,Human Resources,4,Medical,Travel_Rarely,12,Yes,2203,0,12,0,0,0,0,0,4,3,2,3,3,3,1,Yes
2688,19,Male,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,Non-Travel,3,No,8742,1,9,1,1,1,1,1,3,2,1,3,3,3,0,No
2693,32,Female,Married,Human Resources,Manager,3,Life Sciences,Travel_Rarely,2,Yes,17773,2,16,1,0,0,0,0,0,3,3,3,4,3,0,No
2694,49,Female,Married,Sales,Manager,5,Marketing,Travel_Frequently,11,No,16162,1,17,0,28,0,0,3,2,1,4,2,4,4,0,No
2695,37,Male,Single,Research & Development,Laboratory Technician,3,Medical,Travel_Rarely,22,No,1009,1,10,1,0,0,0,0,2,4,4,2,4,3,0,No
2696,35,Male,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Non-Travel,18,No,3886,0,9,1,8,0,8,0,0,3,3,3,3,3,1,Yes
2699,35,Male,Single,Research & Development,Healthcare Representative,3,Medical,Travel_Rarely,10,No,7757,1,12,9,0,0,0,0,2,3,2,2,2,3,0,No
2702,25,Male,Single,Sales,Sales Executive,3,Medical,Travel_Rarely,6,Yes,6677,1,13,1,7,7,3,6,2,1,4,3,3,3,0,No
2704,38,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,1,Yes,3471,2,7,0,5,1,1,1,1,3,1,3,3,3,0,No
2707,32,Male,Single,Sales,Manager,3,Life Sciences,Travel_Rarely,10,No,15680,2,9,2,0,0,0,0,3,1,3,3,4,3,1,Yes
2708,54,Male,Single,Research & Development,Manufacturing Director,1,Marketing,Non-Travel,16,No,12533,0,3,1,21,3,15,2,6,3,1,3,3,3,0,No
2709,41,Female,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,Non-Travel,7,Yes,2767,0,15,0,23,3,1,0,2,2,1,3,4,3,0,No
2710,31,Male,Single,Research & Development,Research Director,4,Life Sciences,Travel_Rarely,3,No,17216,0,10,0,11,3,3,2,5,3,2,3,2,3,0,No
2712,38,Male,Married,Sales,Sales Executive,2,Technical Degree,Travel_Rarely,17,No,6878,0,15,0,3,3,3,2,2,2,1,3,3,3,0,No
2713,41,Male,Married,Human Resources,Manager,2,Marketing,Travel_Rarely,26,No,18598,1,10,0,12,4,1,0,2,3,2,3,3,3,0,No
2717,25,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,4,No,14300,0,10,0,7,1,0,0,4,4,2,2,3,4,1,Yes
2720,32,Female,Married,Human Resources,Manager,3,Life Sciences,Travel_Rarely,3,No,13997,1,16,0,1,1,1,1,2,1,4,3,2,3,0,No
2721,45,Male,Divorced,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,5,No,14211,1,0,2,0,0,0,0,2,2,4,3,3,3,0,No
2722,33,Female,Divorced,Human Resources,Manager,2,Life Sciences,Non-Travel,7,No,17183,1,23,0,0,0,0,0,3,4,2,4,2,3,0,No
2724,42,Female,Single,Human Resources,Human Resources,3,Life Sciences,Non-Travel,29,No,1945,0,23,7,7,0,7,0,3,4,2,3,3,3,0,No
2726,30,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Frequently,11,Yes,13664,0,21,7,0,0,0,0,1,4,3,3,3,3,0,No
2727,43,Female,Single,Sales,Manager,3,Life Sciences,Non-Travel,1,No,16742,1,9,2,17,3,3,0,1,4,3,3,3,3,0,No
2729,33,Male,Divorced,Research & Development,Healthcare Representative,4,Life Sciences,Travel_Rarely,1,No,6796,0,13,2,3,2,1,3,3,2,2,2,2,3,0,No
2730,54,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,Travel_Frequently,4,No,8075,0,4,0,9,2,0,0,2,4,3,3,3,3,0,No
2732,36,Male,Married,Human Resources,Manager,3,Medical,Travel_Rarely,17,No,16882,1,6,0,4,3,3,4,3,3,4,2,3,3,1,Yes
2734,35,Male,Married,Human Resources,Human Resources,4,Life Sciences,Non-Travel,1,No,4004,1,12,0,2,2,2,2,2,3,1,4,2,3,0,No
2736,44,Male,Single,Human Resources,Manager,1,Marketing,Travel_Rarely,16,No,17014,0,13,0,6,0,0,6,5,2,4,2,4,3,0,No
2739,44,Female,Single,Sales,Sales Representative,3,Marketing,Travel_Rarely,9,Yes,2739,0,7,4,2,1,2,2,3,4,4,3,3,3,1,Yes
2740,39,Male,Single,Sales,Sales Representative,4,Medical,Travel_Rarely,2,Yes,3069,0,6,1,4,1,0,1,4,1,4,3,4,4,0,No
2742,39,Male,Divorced,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,10,No,6230,2,12,9,1,1,1,0,4,4,3,2,2,4,0,No
2743,41,Male,Single,Human Resources,Manager,5,Life Sciences,Travel_Rarely,10,No,15810,1,13,1,9,2,5,1,2,3,3,3,3,3,0,No
2747,26,Male,Single,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,2,No,12100,0,4,0,1,1,0,0,0,3,2,2,3,3,0,No
2748,29,Female,Married,Sales,Manager,2,Human Resources,Travel_Rarely,11,No,18737,2,9,2,7,1,0,2,4,3,2,2,4,3,0,No
2749,38,Male,Married,Human Resources,Human Resources,3,Medical,Travel_Frequently,10,Yes,2509,1,19,1,5,5,5,0,3,2,3,3,2,3,0,No
2750,24,Male,Single,Human Resources,Manager,3,Life Sciences,Travel_Rarely,28,No,17918,1,0,5,5,1,3,0,0,1,2,3,2,3,1,Yes
2751,30,Male,Divorced,Sales,Manager,1,Medical,Non-Travel,11,No,15368,0,6,1,12,0,2,0,3,2,4,2,3,3,0,No
2760,48,Female,Married,Research & Development,Research Scientist,3,Medical,Travel_Frequently,9,No,5703,3,0,2,6,2,0,3,3,2,3,4,3,3,0,No
2763,38,Male,Married,Sales,Sales Executive,3,Marketing,Non-Travel,5,No,5056,0,11,5,1,1,1,1,6,2,3,3,3,3,0,No
2764,22,Female,Married,Human Resources,Manager,3,Marketing,Travel_Rarely,1,Yes,19999,0,3,1,4,4,0,1,3,2,2,3,3,3,1,Yes
2765,26,Female,Divorced,Sales,Sales Executive,3,Medical,Non-Travel,12,Yes,8195,3,11,5,3,1,1,1,5,4,2,3,3,3,0,No
2766,46,Male,Divorced,Research & Development,Research Director,3,Other,Non-Travel,5,No,14242,1,8,2,5,2,5,0,2,1,1,2,3,3,0,No
2770,24,Male,Single,Human Resources,Human Resources,2,Life Sciences,Travel_Rarely,11,No,4531,0,17,0,0,0,0,0,2,1,2,3,2,3,1,Yes
2772,30,Male,Single,Sales,Manager,2,Medical,Travel_Rarely,4,Yes,14884,0,3,1,3,3,3,1,3,2,4,3,4,3,0,No
2773,40,Female,Married,Research & Development,Healthcare Representative,2,Medical,Travel_Rarely,8,No,6342,3,15,1,0,0,0,0,3,4,1,4,3,3,0,No
2777,48,Male,Single,Sales,Sales Representative,1,Human Resources,Travel_Rarely,1,No,3784,0,0,3,0,0,0,0,1,1,4,2,3,4,0,No
2778,18,Female,Single,Sales,Manager,1,Medical,Non-Travel,3,Yes,15330,1,14,0,0,0,0,0,3,3,4,3,4,3,0,No
2780,27,Female,Divorced,Sales,Sales Executive,4,Medical,Travel_Rarely,1,No,10702,1,2,9,0,0,0,0,1,3,4,3,2,3,0,No
2782,49,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,Travel_Rarely,16,No,8239,0,13,0,1,0,0,0,3,3,1,3,3,4,1,Yes
2783,36,Female,Single,Sales,Manager,2,Technical Degree,Travel_Rarely,28,No,18253,0,14,5,0,0,0,0,3,3,4,3,1,3,0,No
2786,32,Male,Married,Human Resources,Human Resources,3,Life Sciences,Travel_Frequently,3,No,5783,1,6,0,2,2,1,2,2,2,3,1,3,3,0,No
2791,41,Male,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,13,No,15836,2,0,5,2,2,2,2,3,1,4,3,2,3,1,Yes
2792,27,Female,Single,Sales,Sales Executive,4,Life Sciences,Non-Travel,7,Yes,7060,1,9,4,3,0,3,2,1,1,4,4,2,3,0,No
2794,47,Male,Single,Human Resources,Manager,4,Life Sciences,Travel_Rarely,1,No,16571,0,7,9,0,0,0,0,3,3,2,3,4,4,0,No
2795,27,Male,Single,Human Resources,Human Resources,1,Other,Travel_Rarely,5,No,5822,1,11,0,1,1,1,1,2,3,3,3,3,3,0,No
2804,32,Female,Divorced,Research & Development,Research Director,1,Life Sciences,Non-Travel,10,No,15958,0,13,1,0,0,0,0,2,3,2,4,3,3,0,No
2805,43,Male,Divorced,Research & Development,Laboratory Technician,1,Medical,Travel_Rarely,5,No,5945,2,13,5,1,0,1,1,4,1,1,3,3,4,1,Yes
2808,29,Male,Single,Sales,Sales Executive,4,Other,Non-Travel,1,No,8681,0,4,1,11,4,0,0,0,2,1,1,3,4,0,No
2809,43,Male,Married,Sales,Sales Executive,3,Life Sciences,Travel_Rarely,8,Yes,8606,0,12,1,2,2,2,2,2,3,3,3,1,3,0,No
2810,37,Male,Married,Human Resources,Manager,4,Life Sciences,Travel_Rarely,23,No,16098,0,6,0,4,1,0,4,4,3,2,4,3,3,0,No
2813,22,Male,Single,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Rarely,2,Yes,15654,1,12,2,4,0,4,1,2,4,3,3,4,3,0,No
2814,22,Female,Divorced,Sales,Sales Representative,4,Medical,Travel_Rarely,2,No,1524,1,14,1,4,1,2,4,5,2,3,3,2,3,1,Yes
2815,40,Male,Married,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,7,No,15027,0,3,5,6,0,1,2,2,1,4,2,2,3,0,No
2816,31,Female,Married,Research & Development,Research Scientist,2,Medical,Travel_Rarely,4,No,6419,0,8,0,11,2,0,1,2,3,3,3,3,3,1,Yes
2819,38,Female,Single,Sales,Sales Executive,3,Life Sciences,Non-Travel,5,No,8262,0,25,0,3,2,3,3,2,4,3,3,3,3,0,No
2823,37,Male,Divorced,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,13,No,7623,0,14,1,5,4,0,0,1,4,2,3,3,3,1,Yes
2824,36,Male,Married,Sales,Manager,3,Life Sciences,Travel_Rarely,1,No,17958,0,6,7,2,0,0,0,3,1,3,4,3,3,0,No
2826,33,Male,Single,Human Resources,Manager,4,Life Sciences,Travel_Rarely,19,No,14782,0,20,1,15,1,0,8,2,4,3,1,3,3,0,No
2828,18,Female,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,6,No,2222,0,7,0,0,0,0,0,3,4,2,3,4,4,0,No
2829,33,Female,Married,Research & Development,Research Director,3,Medical,Non-Travel,19,No,13817,1,10,1,5,5,0,1,2,3,1,2,3,3,0,No
2830,26,Male,Married,Research & Development,Healthcare Representative,5,Medical,Travel_Rarely,8,No,4158,1,9,1,8,2,2,0,4,4,4,2,3,4,0,No
2831,35,Male,Married,Sales,Sales Executive,4,Medical,Travel_Rarely,9,Yes,6317,0,14,2,1,1,1,1,3,2,3,2,2,3,0,No
2833,42,Male,Married,Sales,Sales Executive,2,Medical,Travel_Frequently,7,No,1972,0,22,2,7,3,5,3,3,4,4,3,3,3,0,No
2835,54,Female,Single,Sales,Sales Representative,3,Marketing,Travel_Rarely,2,No,3124,2,25,0,4,4,1,1,5,1,2,3,2,3,1,Yes
2836,49,Female,Single,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,10,No,5388,0,16,1,6,6,2,1,0,3,4,3,3,3,0,No
2837,34,Female,Married,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,7,No,2254,1,10,1,16,1,11,5,4,1,1,2,3,3,0,No
2843,45,Male,Married,Research & Development,Research Director,2,Marketing,Travel_Rarely,1,No,16065,1,19,2,10,10,1,4,5,4,2,4,2,4,0,No
2844,31,Female,Single,Research & Development,Research Director,3,Marketing,Travel_Rarely,1,No,15982,0,4,2,10,0,10,3,4,2,1,3,3,3,0,No
2847,30,Male,Single,Sales,Sales Representative,2,Marketing,Travel_Rarely,1,No,2793,1,22,2,4,1,4,4,0,4,1,3,3,3,0,No
2849,26,Female,Single,Human Resources,Human Resources,4,Life Sciences,Non-Travel,1,No,3582,1,12,0,8,6,1,0,5,2,4,3,4,3,1,Yes
2850,24,Male,Single,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,2,Yes,7968,1,9,7,1,1,1,1,3,2,2,3,3,3,1,Yes
2854,32,Male,Married,Sales,Manager,3,Life Sciences,Travel_Rarely,3,No,16108,2,15,8,2,0,2,2,1,1,3,1,4,3,0,No
2858,44,Male,Single,Research & Development,Manufacturing Director,5,Medical,Travel_Rarely,9,No,13428,0,9,0,7,1,7,3,3,3,4,2,4,3,1,Yes
2859,29,Male,Married,Sales,Sales Representative,3,Other,Travel_Rarely,2,No,3839,1,6,0,0,0,0,0,3,3,1,3,3,3,0,No
2862,31,Male,Single,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,5,Yes,6275,1,1,0,0,0,0,0,2,4,3,3,3,3,0,No
2865,38,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Frequently,1,Yes,1808,0,14,2,9,6,8,8,3,4,3,3,3,3,0,No
2866,42,Male,Married,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,10,No,16128,1,0,9,10,0,1,0,1,3,2,3,3,3,0,No
2869,29,Male,Single,Sales,Sales Representative,3,Medical,Travel_Rarely,1,No,1706,0,3,3,8,1,3,4,2,1,2,3,2,3,0,No
2873,44,Male,Married,Research & Development,Research Director,2,Technical Degree,Travel_Rarely,14,No,16124,2,14,6,16,0,13,1,4,3,3,3,4,3,0,No
2874,33,Female,Single,Research & Development,Healthcare Representative,4,Human Resources,Travel_Frequently,2,No,7403,1,12,0,3,0,1,0,2,4,3,2,2,3,0,No
2875,34,Male,Single,Sales,Sales Representative,2,Life Sciences,Non-Travel,6,No,1009,1,14,2,2,0,0,0,3,4,1,3,3,3,0,No
2877,36,Female,Divorced,Human Resources,Manager,1,Medical,Travel_Rarely,2,Yes,17515,0,0,1,6,0,4,6,3,4,3,2,3,3,0,No
2881,30,Male,Married,Sales,Sales Representative,1,Medical,Non-Travel,16,No,5237,2,1,1,12,5,0,2,4,3,2,3,3,3,0,No
2883,30,Female,Married,Research & Development,Healthcare Representative,3,Marketing,Travel_Rarely,1,Yes,6245,0,23,3,3,0,0,2,0,4,1,3,3,3,0,No
2884,18,Female,Married,Research & Development,Healthcare Representative,3,Marketing,Non-Travel,18,No,8030,1,8,2,0,0,0,0,2,4,3,2,4,3,0,No
2887,43,Male,Married,Human Resources,Human Resources,1,Life Sciences,Travel_Frequently,9,No,3479,0,15,4,9,2,6,1,2,4,3,3,4,3,1,Yes
2888,24,Male,Single,Research & Development,Laboratory Technician,4,Medical,Travel_Rarely,1,No,4265,1,13,1,3,1,3,3,2,3,3,2,3,3,0,No
2890,18,Female,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Non-Travel,1,No,1101,0,12,0,0,0,0,0,2,4,3,3,3,3,0,No
2892,42,Female,Single,Research & Development,Research Director,5,Medical,Travel_Rarely,24,Yes,16915,0,14,2,2,2,2,0,0,1,4,3,3,3,0,No
2900,43,Female,Married,Research & Development,Research Scientist,3,Medical,Travel_Rarely,16,No,4617,0,15,1,6,0,6,0,3,2,1,3,3,3,0,No
2906,35,Male,Married,Human Resources,Manager,4,Life Sciences,Non-Travel,12,Yes,18416,1,12,4,4,4,4,1,4,4,2,1,4,3,0,No
2907,31,Male,Single,Sales,Sales Representative,4,Marketing,Travel_Frequently,1,No,2166,1,0,0,5,5,0,5,1,4,4,2,3,4,0,No
2914,47,Female,Single,Sales,Sales Executive,1,Marketing,Non-Travel,12,No,4732,0,14,1,7,7,0,0,4,2,2,3,3,3,0,No
2917,36,Female,Married,Research & Development,Research Scientist,2,Medical,Travel_Rarely,22,No,5382,0,18,0,1,1,1,1,3,2,4,3,3,3,1,Yes
2918,18,Male,Single,Sales,Manager,5,Technical Degree,Travel_Rarely,3,Yes,16738,0,5,0,0,0,0,0,3,4,3,4,3,3,1,Yes
2921,43,Male,Divorced,Research & Development,Research Director,2,Medical,Travel_Rarely,24,No,17383,1,0,3,23,3,5,6,0,4,1,3,2,4,0,No
2923,37,Male,Married,Research & Development,Healthcare Representative,4,Life Sciences,Travel_Rarely,3,No,6095,2,15,0,6,0,0,5,3,2,4,3,3,4,0,No
2925,29,Female,Divorced,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,4,No,4022,0,6,0,11,0,0,2,3,1,4,2,2,3,1,Yes
2927,33,Female,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,4,No,2240,1,3,6,13,2,2,4,3,2,1,4,3,4,0,No
2928,35,Male,Married,Sales,Sales Representative,1,Life Sciences,Travel_Rarely,22,No,6056,1,11,1,10,10,7,7,2,3,1,3,3,3,0,No
2933,60,Female,Married,Sales,Manager,1,Life Sciences,Travel_Rarely,2,No,18239,0,5,7,2,0,2,0,2,4,1,3,4,3,1,Yes
2934,31,Female,Married,Research & Development,Research Director,4,Technical Degree,Non-Travel,2,No,17222,0,20,2,3,0,0,0,4,1,3,2,2,4,0,No
2937,25,Male,Married,Human Resources,Human Resources,3,Medical,Travel_Rarely,2,No,5906,1,8,2,7,5,1,1,3,3,4,3,3,4,0,No
2939,26,Male,Single,Sales,Sales Executive,2,Medical,Travel_Rarely,1,No,6609,0,6,2,0,0,0,0,3,3,4,1,3,3,0,No
2940,34,Female,Divorced,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,7,No,1234,1,21,0,7,7,2,5,5,3,1,2,1,3,1,Yes
2942,38,Female,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,Travel_Rarely,29,Yes,6935,1,22,1,10,8,10,1,3,3,2,4,3,3,0,No
2943,35,Male,Married,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,1,No,13104,0,15,1,5,5,0,3,2,3,4,3,1,3,0,No
2945,28,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,7,No,3355,1,6,0,2,2,2,0,4,4,4,3,3,4,0,No
2946,32,Female,Divorced,Human Resources,Human Resources,4,Medical,Travel_Rarely,4,No,4049,0,8,1,14,13,4,3,2,3,4,3,2,4,0,No
2949,40,Female,Married,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,20,No,2881,0,4,3,8,1,6,1,4,3,2,3,3,3,0,No
2950,46,Male,Single,Research & Development,Healthcare Representative,4,Technical Degree,Travel_Rarely,1,No,4635,0,13,4,11,3,0,2,3,1,4,3,3,3,0,No
2957,28,Male,Divorced,Research & Development,Research Scientist,2,Life Sciences,Travel_Frequently,1,No,3727,1,11,9,3,1,3,1,4,3,1,1,3,3,1,Yes
2958,35,Male,Married,Sales,Sales Representative,5,Life Sciences,Non-Travel,1,Yes,4577,0,17,2,8,1,0,1,3,1,3,3,4,3,0,No
2962,25,Female,Single,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,3,No,2783,1,12,1,7,3,1,3,4,2,1,4,3,3,0,No
2963,33,Female,Single,Sales,Sales Representative,4,Marketing,Non-Travel,9,No,1009,0,27,2,5,1,0,0,3,1,3,3,3,4,1,Yes
2964,45,Male,Single,Sales,Manager,2,Medical,Travel_Rarely,1,No,17501,0,18,3,3,0,0,0,5,1,2,2,2,3,0,No
2967,39,Female,Married,Human Resources,Human Resources,4,Medical,Travel_Rarely,5,No,3457,0,12,1,4,4,0,1,2,2,1,3,4,3,0,No
2970,46,Male,Married,Research & Development,Healthcare Representative,2,Technical Degree,Travel_Rarely,18,Yes,7822,3,5,1,18,1,0,1,3,1,3,3,4,3,1,Yes
2971,38,Female,Married,Human Resources,Human Resources,2,Life Sciences,Non-Travel,5,No,3480,0,16,1,5,5,1,2,3,1,2,2,4,3,0,No
2974,31,Male,Divorced,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,15,Yes,5318,1,16,0,4,3,2,4,3,4,3,4,3,3,0,No
2975,45,Female,Married,Sales,Manager,4,Technical Degree,Travel_Rarely,9,Yes,18013,1,15,1,11,8,10,0,4,3,2,3,4,4,1,Yes
2979,42,Male,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,1,No,4925,0,7,0,3,2,3,3,1,3,1,3,3,3,0,No
2980,31,Female,Married,Sales,Sales Executive,2,Life Sciences,Travel_Rarely,6,No,7790,0,0,1,5,0,0,0,3,2,1,3,2,3,0,No
2981,39,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,Travel_Rarely,20,No,2116,1,11,7,1,0,1,1,1,4,1,1,3,3,0,No
2983,21,Male,Divorced,Research & Development,Healthcare Representative,3,Human Resources,Travel_Rarely,1,No,6676,2,18,0,3,3,2,3,3,3,2,3,3,3,1,Yes
2985,48,Male,Divorced,Human Resources,Human Resources,4,Medical,Travel_Rarely,22,No,3880,0,10,0,11,7,2,5,3,1,1,3,3,4,0,No
